,countingAmount,diffAmount,diffPrice,serialNum,stockAmount
129,0,0,0.0,6917878009193,0
130,0,0,0.0,8000500009673,0
131,0,0,0.0,8000500016787,0
132,0,0,0.0,6911988017147,0
133,0,0,0.0,6917878018324,0
134,0,0,0.0,9004584021896,0
135,0,0,0.0,6917878024929,0
136,0,0,0.0,6917878024943,0
137,0,0,0.0,6917878024967,0
138,0,0,0.0,6917878024981,0
139,0,0,0.0,69027086,0
140,0,0,0.0,6917878028606,0
141,0,0,0.0,69029097,0
142,0,0,0.0,69029110,0
143,0,0,0.0,6917878037103,0
144,0,0,0.0,6917878037127,0
145,0,0,0.0,6917878037141,0
146,0,0,0.0,6917878037189,0
147,0,0,0.0,6917878043456,0
148,0,0,0.0,80050094,0
149,0,0,0.0,80052487,0
150,0,0,0.0,6901668054012,0
151,0,0,0.0,6901668054029,0
152,0,0,0.0,6901668054043,0
153,0,0,0.0,6901668054050,0
154,0,0,0.0,6901668054074,0
155,0,0,0.0,6901668054081,0
156,0,0,0.0,6901668054098,0
157,0,0,0.0,6901668054104,0
158,0,0,0.0,6901668054159,0
159,0,0,0.0,6901668054166,0
160,0,0,0.0,6901668054302,0
161,0,0,0.0,6901668054357,0
162,0,0,0.0,8000500066027,0
163,0,0,0.0,6958036100666,0
164,0,0,0.0,6958036102066,0
165,0,0,0.0,6958036103025,0
166,0,0,0.0,4005292123501,0
167,0,0,0.0,8000500126325,0
168,0,0,0.0,8000500126356,0
169,0,0,0.0,80135906,0
170,0,0,0.0,80177180,0
171,0,0,0.0,80177609,0
172,0,0,0.0,80177616,0
173,0,0,0.0,8000500180730,0
174,0,0,0.0,6901668200013,0
175,0,0,0.0,6901668200303,0
176,0,0,0.0,6901668200600,0
177,0,0,0.0,6901668200624,0
178,0,0,0.0,5010029201246,0
179,0,0,0.0,5010029204704,0
180,0,0,0.0,5010029204735,0
181,0,0,0.0,8000500217511,0
182,0,0,0.0,5010029218954,0
183,0,0,0.0,5010029218985,0
184,0,0,0.0,5010029219012,0
185,0,0,0.0,5010029219043,0
186,0,0,0.0,5010029219074,0
187,0,0,0.0,5010029219104,0
188,0,0,0.0,8996001301890,0
189,0,0,0.0,8996001303634,0
190,0,0,0.0,8996001303733,0
191,0,0,0.0,8996001353011,0
192,0,0,0.0,6954287500316,0
193,0,0,0.0,6954287500323,0
194,0,0,0.0,6954287500361,0
195,0,0,0.0,6954287500538,0
196,0,0,0.0,6954287500668,0
197,0,0,0.0,6948839503207,0
198,0,0,0.0,6948839503283,0
199,0,0,0.0,6948839503788,0
200,0,0,0.0,6948839503832,0
201,0,0,0.0,6948839503948,0
202,0,0,0.0,6948839504389,0
203,0,0,0.0,6948839504402,0
204,0,0,0.0,6948839504426,0
205,0,0,0.0,6948839504747,0
206,0,0,0.0,6948839504778,0
207,0,0,0.0,6948839504808,0
208,0,0,0.0,6914973600010,0
209,0,0,0.0,6914973600041,0
210,0,0,0.0,6914973600072,0
211,0,0,0.0,6914973600164,0
212,0,0,0.0,6914973601536,0
213,0,0,0.0,6923450601822,0
214,0,0,0.0,6923450601990,0
215,0,0,0.0,6923450603550,0
216,0,0,0.0,6923450603567,0
217,0,0,0.0,6923450603574,0
218,0,0,0.0,6914973604032,0
219,0,0,0.0,6914973604056,0
220,0,0,0.0,6914973604193,0
221,0,0,0.0,6914973604216,0
222,0,0,0.0,6914973604247,0
223,0,0,0.0,6914973604414,0
224,0,0,0.0,6923450605226,0
225,0,0,0.0,6923450605295,0
226,0,0,0.0,6923450605400,0
227,0,0,0.0,6923450605929,0
228,0,0,0.0,6923450605950,0
229,0,0,0.0,6947929612324,0
230,0,0,0.0,6947929613369,0
231,0,0,0.0,6947929613383,0
232,0,0,0.0,6947929617220,0
233,0,0,0.0,6947929617237,0
234,0,0,0.0,6947929617244,0
235,0,0,0.0,6947929622088,0
236,0,0,0.0,4005292652384,0
237,0,0,0.0,4005292652414,0
238,0,0,0.0,4005292652896,0
239,0,0,0.0,4005292653138,0
240,0,0,0.0,4005292653220,0
241,0,0,0.0,4005292654913,0
242,0,0,0.0,6923450657188,0
243,0,0,0.0,6923450657607,0
244,0,0,0.0,6927819657666,0
245,0,0,0.0,6927819657680,0
246,0,0,0.0,6923450657713,0
247,0,0,0.0,6923450657829,0
248,0,0,0.0,6927819657925,0
249,0,0,0.0,6927819657963,0
250,0,0,0.0,6927819657970,0
251,0,0,0.0,6927819658212,0
252,0,0,0.0,6923450670965,0
253,0,0,0.0,6953042700138,0
254,0,0,0.0,6953042700152,0
255,0,0,0.0,6953042700176,0
256,0,0,0.0,6953042700206,0
257,0,0,0.0,6953042700213,0
258,0,0,0.0,6953042700220,0
259,0,0,0.0,6953042700237,0
260,0,0,0.0,6953042700244,0
261,0,0,0.0,6953042700398,0
262,0,0,0.0,6953042700404,0
263,0,0,0.0,6940188802451,0
264,0,0,0.0,6940188803984,0
265,0,0,0.0,6934364807248,0
266,0,0,0.0,6934364807255,0
267,0,0,0.0,6934364807262,0
268,0,0,0.0,6971210810007,0
269,0,0,0.0,6971210810014,0
270,0,0,0.0,6971210810021,0
271,0,0,0.0,6971210810038,0
272,0,0,0.0,6934364814536,0
273,0,0,0.0,6934364814543,0
274,0,0,0.0,6934364814550,0
275,0,0,0.0,6934364817001,0
276,0,0,0.0,6934364817018,0
277,0,0,0.0,6934364820124,0
278,0,0,0.0,6934364820131,0
279,0,0,0.0,6934364820162,0
280,0,0,0.0,6931925828100,0
281,0,0,0.0,6931925828117,0
282,0,0,0.0,6931925828124,0
283,0,0,0.0,6934364830512,0
284,0,0,0.0,6934364830529,0
285,0,0,0.0,6931925871007,0
286,0,0,0.0,6926104922380,0
287,0,0,0.0,6926104922472,0
288,0,0,0.0,6926104930903,0
289,0,0,0.0,6926104930910,0
290,0,0,0.0,6926104930934,0
291,0,0,0.0,6926104930958,0
292,0,0,0.0,6926104931900,0
293,0,0,0.0,6926104931917,0
294,0,0,0.0,6926104931924,0
295,0,0,0.0,6926104931931,0
296,0,0,0.0,6926104931986,0
297,0,0,0.0,6926104931993,0
298,0,0,0.0,6917878027333,0
299,0,0,0.0,6917878039534,0
300,0,0,0.0,6917878044859,0
301,0,0,0.0,6917878045115,0
302,0,0,0.0,6970724188886,0
303,0,0,0.0,4052839435184,0
304,0,0,0.0,4052839435382,0
305,0,0,0.0,8436537522159,0
306,0,0,0.0,6922410600363,0
307,0,0,0.0,6922410600370,0
308,0,0,0.0,6922410600356,0
309,0,0,0.0,6901035604895,0
310,0,0,0.0,6953042700015,0
311,0,0,0.0,6953042700046,0
312,0,0,0.0,6953042700053,0
313,0,0,0.0,6953042700060,0
314,0,0,0.0,6953042700084,0
315,0,0,0.0,6953042700091,0
316,0,0,0.0,6953042700107,0
317,0,0,0.0,6942401800039,0
318,0,0,0.0,6942401800077,0
319,0,0,0.0,6939354800469,0
320,0,0,0.0,6939354800483,0
321,0,0,0.0,6939354800520,0
322,0,0,0.0,6939354800803,0
323,0,0,0.0,6939354801268,0
324,0,0,0.0,6939354801275,0
325,0,0,0.0,6939354801299,0
326,0,0,0.0,6905028001005,0
327,0,0,0.0,6906303001178,0
328,0,0,0.0,6922824001251,0
329,0,0,0.0,6922824001534,0
330,0,0,0.0,6906303001802,0
331,0,0,0.0,4893888002329,0
332,0,0,0.0,4711258002505,0
333,0,0,0.0,6917536014019,0
334,0,0,0.0,6917536014026,0
335,0,0,0.0,6917536014132,0
336,0,0,0.0,6917536014156,0
337,0,0,0.0,6902007030087,0
338,0,0,0.0,6900082030336,0
339,0,0,0.0,6917878039831,0
340,0,0,0.0,6902882050774,0
341,0,0,0.0,6922824075030,0
342,0,0,0.0,6970241095018,0
343,0,0,0.0,6970241095025,0
344,0,0,0.0,6902007115531,0
345,0,0,0.0,6955670200615,0
346,0,0,0.0,6921774201797,0
347,0,0,0.0,6921774207997,0
348,0,0,0.0,6901715209792,0
349,0,0,0.0,6921774214018,0
350,0,0,0.0,6921774214049,0
351,0,0,0.0,6921774215992,0
352,0,0,0.0,6921774219976,0
353,0,0,0.0,6921774220026,0
354,0,0,0.0,6921774222907,0
355,0,0,0.0,6921774226585,0
356,0,0,0.0,6921774226820,0
357,0,0,0.0,6921774235860,0
358,0,0,0.0,6921774235884,0
359,0,0,0.0,6921774249843,0
360,0,0,0.0,6901715250367,0
361,0,0,0.0,6901715250404,0
362,0,0,0.0,6901715250886,0
363,0,0,0.0,6921774267564,0
364,0,0,0.0,6921774297349,0
365,0,0,0.0,8850511311100,0
366,0,0,0.0,4711258320012,0
367,0,0,0.0,8850511321147,0
368,0,0,0.0,8850511321482,0
369,0,0,0.0,8850511321802,0
370,0,0,0.0,8850511321826,0
371,0,0,0.0,4711258406013,0
372,0,0,0.0,4711258500179,0
373,0,0,0.0,4711258631019,0
374,0,0,0.0,6901715632965,0
375,0,0,0.0,6906303667657,0
376,0,0,0.0,6948660709014,0
377,0,0,0.0,6918678710036,0
378,0,0,0.0,6948660711109,0
379,0,0,0.0,4711258720010,0
380,0,0,0.0,6918678731024,0
381,0,0,0.0,4711258740018,0
382,0,0,0.0,4711258742012,0
383,0,0,0.0,4711258743019,0
384,0,0,0.0,4711258750017,0
385,0,0,0.0,6918678760048,0
386,0,0,0.0,6918678770054,0
387,0,0,0.0,6923807807341,0
388,0,0,0.0,6906303811111,0
389,0,0,0.0,6920208917990,0
390,0,0,0.0,6917790976269,0
391,0,0,0.0,6917790977303,0
392,0,0,0.0,4100290000905,0
393,0,0,0.0,4100290000943,0
394,0,0,0.0,4100290001933,0
395,0,0,0.0,4100290023249,0
396,0,0,0.0,5711953083006,0
397,0,0,0.0,5711953083020,0
398,0,0,0.0,6923644268909,0
399,0,0,0.0,6923644268916,0
400,0,0,0.0,5760466998536,0
402,0,0,0.0,6943359810088,0
403,0,0,0.0,6947475901002,0
404,0,0,0.0,6947475902276,0
406,650,0,650.0,6932816000599,650
407,0,0,0.0,6932816000735,0
408,666,0,666.0,6932816000742,666
409,0,0,0.0,6932816006195,0
411,0,0,0.0,6971397410441,0
412,0,0,0.0,6971397410465,0
413,0,0,0.0,6928710600959,0
414,0,0,0.0,6928710601178,0
415,0,0,0.0,6928710601727,0
416,0,0,0.0,6942848800463,0
417,0,0,0.0,6925723000493,0
418,0,0,0.0,6925723000486,0
419,0,0,0.0,6928710601130,0
420,0,0,0.0,6928710601636,0
421,0,0,0.0,6928710601526,0
422,0,0,0.0,6928710601697,0
423,0,0,0.0,6928710601321,0
424,0,0,0.0,6928710601338,0
425,0,0,0.0,6928710601345,0
426,0,0,0.0,6928710601383,0
427,0,0,0.0,6928710601420,0
428,0,0,0.0,6920143500059,0
429,0,0,0.0,6920143500189,0
430,0,0,0.0,6920143500295,0
431,0,0,0.0,6920143500905,0
432,0,0,0.0,6920143501018,0
434,0,0,0.0,6920509001169,0
435,0,0,0.0,6901845010169,0
436,0,0,0.0,6901845010176,0
437,0,0,0.0,6918598028013,0
438,0,0,0.0,6901845041231,0
439,0,0,0.0,6901845041804,0
440,0,0,0.0,6901845045062,0
441,0,0,0.0,6958661100109,0
442,0,0,0.0,6958661100116,0
443,0,0,0.0,6920242100280,0
444,0,0,0.0,6947954100803,0
445,0,0,0.0,6920242102093,0
446,0,0,0.0,6920242104189,0
447,0,0,0.0,6920242105155,0
448,0,0,0.0,6920242107197,0
449,0,0,0.0,6914782118980,0
450,0,0,0.0,6931792200030,0
451,0,0,0.0,6928205200046,0
452,0,0,0.0,6928205200060,0
453,0,0,0.0,6931792200078,0
454,0,0,0.0,6931792200177,0
455,0,0,0.0,6931792200184,0
456,0,0,0.0,6920242200280,0
457,0,0,0.0,6926475203149,0
458,0,0,0.0,6926475203170,0
459,0,0,0.0,6926475203187,0
460,0,0,0.0,6914782203549,0
461,0,0,0.0,6928205205973,0
462,0,0,0.0,6928205207168,0
463,0,0,0.0,6928590207606,0
464,0,0,0.0,6928205207991,0
465,0,0,0.0,6945866250180,0
466,0,0,0.0,6935490262185,0
467,0,0,0.0,6935490262192,0
468,0,0,0.0,6935490262208,0
469,0,0,0.0,6921431289380,0
470,0,0,0.0,6921431289397,0
471,0,0,0.0,6921431289472,0
472,0,0,0.0,6936341301268,0
473,0,0,0.0,6936341301558,0
474,0,0,0.0,6947587301561,0
475,0,0,0.0,6925347302874,0
476,0,0,0.0,6924762310853,0
477,0,0,0.0,6924762310860,0
478,0,0,0.0,6924762310877,0
479,0,0,0.0,6924762312796,0
480,0,0,0.0,6924762315704,0
481,0,0,0.0,6924762315728,0
482,0,0,0.0,6951592317011,0
483,0,0,0.0,6939594333352,0
484,0,0,0.0,6935188366270,0
485,0,0,0.0,6935188366522,0
486,0,0,0.0,6935188366577,0
487,0,0,0.0,6935188366898,0
488,0,0,0.0,6954146400030,0
489,0,0,0.0,6923228400633,0
490,0,0,0.0,6923228400770,0
491,0,0,0.0,6926706415600,0
492,0,0,0.0,6970525430047,0
493,0,0,0.0,6905734441249,0
494,0,0,0.0,6927849460311,0
495,0,0,0.0,6927849461417,0
496,0,0,0.0,6926213558562,0
497,0,0,0.0,6926213559415,0
498,0,0,0.0,6926213559422,0
499,0,0,0.0,6926213559439,0
500,0,0,0.0,6926213559866,0
501,0,0,0.0,6926213559873,0
502,0,0,0.0,6926213559880,0
503,0,0,0.0,8936137560501,0
504,0,0,0.0,6923384588374,0
505,0,0,0.0,6932394600013,0
506,0,0,0.0,6940471600016,0
507,0,0,0.0,6932394600020,0
508,0,0,0.0,6940471600023,0
509,0,0,0.0,6940471600030,0
510,0,0,0.0,6932394600044,0
511,0,0,0.0,6932394600051,0
512,0,0,0.0,6921417600123,0
513,0,0,0.0,6932261600146,0
514,0,0,0.0,6921417600178,0
515,0,0,0.0,6951018600192,0
516,0,0,0.0,6951018600246,0
517,0,0,0.0,6951018600307,0
518,0,0,0.0,6921417600543,0
519,0,0,0.0,6922133606086,0
520,0,0,0.0,6922133606253,0
521,0,0,0.0,6920771610946,0
522,0,0,0.0,6922133619031,0
523,0,0,0.0,6922133620051,0
524,0,0,0.0,6922133632030,0
525,0,0,0.0,6932261690871,0
526,0,0,0.0,6932261690888,0
527,0,0,0.0,6925489700071,0
528,0,0,0.0,6927682700087,0
529,0,0,0.0,6925489700088,0
530,0,0,0.0,6925489700095,0
531,0,0,0.0,6942836700348,0
532,0,0,0.0,6942836700355,0
533,0,0,0.0,6921326701539,0
534,0,0,0.0,6921326701607,0
535,0,0,0.0,6921326704233,0
536,0,0,0.0,6942836709754,0
537,0,0,0.0,6950485710076,0
538,0,0,0.0,6950485710120,0
539,0,0,0.0,6924160714017,0
540,0,0,0.0,6924160714093,0
541,0,0,0.0,6924160714109,0
542,0,0,0.0,6924160714529,0
543,0,0,0.0,6924160714659,0
544,0,0,0.0,6922024730043,0
545,0,0,0.0,69368928000500,0
546,0,0,0.0,6957798800371,0
547,0,0,0.0,6920907800968,0
548,0,0,0.0,6920907801477,0
549,0,0,0.0,6920907803044,0
550,0,0,0.0,6920907803372,0
551,0,0,0.0,6936892804010,0
552,0,0,0.0,6928497820039,0
553,0,0,0.0,6928497820045,0
554,0,0,0.0,6928497830327,0
555,0,0,0.0,6928497830457,0
556,0,0,0.0,6928497830525,0
557,0,0,0.0,6928497830549,0
558,0,0,0.0,6924187846401,0
559,0,0,0.0,6933313846505,0
560,0,0,0.0,6933313846598,0
561,0,0,0.0,6928497875021,0
562,0,0,0.0,6930460900296,0
563,0,0,0.0,6920609900904,0
564,0,0,0.0,6920609900928,0
565,0,0,0.0,6920609901062,0
566,0,0,0.0,6935769901821,0
567,0,0,0.0,6935769901838,0
568,0,0,0.0,6959844913981,0
569,0,0,0.0,6959450955566,0
570,0,0,0.0,6901180964585,0
571,0,0,0.0,6920130966219,0
572,0,0,0.0,6920130966240,0
573,0,0,0.0,6920130966301,0
574,0,0,0.0,6920130966554,0
575,0,0,0.0,6920130967704,0
576,0,0,0.0,6920130967711,0
577,0,0,0.0,6920130967889,0
578,0,0,0.0,6916296970030,0
579,0,0,0.0,6901180970487,0
580,0,0,0.0,6920130970896,0
581,0,0,0.0,6920130970933,0
582,0,0,0.0,6920130971893,0
583,0,0,0.0,6920130971909,0
584,0,0,0.0,6926816979986,0
585,0,0,0.0,6926816979993,0
586,0,0,0.0,6901333980516,0
587,0,0,0.0,6901180980783,0
588,0,0,0.0,6932874001316,0
589,0,0,0.0,6932874001323,0
590,0,0,0.0,6932874001330,0
591,0,0,0.0,6950361041034,0
592,0,0,0.0,6950361041041,0
593,0,0,0.0,6950361041058,0
594,0,0,0.0,6914782118119,0
595,0,0,0.0,6921431220222,0
596,0,0,0.0,6971143227972,0
597,0,0,0.0,6971143228139,0
598,0,0,0.0,6971143228269,0
599,0,0,0.0,6971143228313,0
600,0,0,0.0,6936341302296,0
601,0,0,0.0,6936341302340,0
602,0,0,0.0,6955190302516,0
603,0,0,0.0,6955190302523,0
604,0,0,0.0,6971885310239,0
605,0,0,0.0,6971885310246,0
606,0,0,0.0,6971885310307,0
607,0,0,0.0,6971885310857,0
608,0,0,0.0,6971885310864,0
609,0,0,0.0,6928002374179,0
610,0,0,0.0,6928002376678,0
611,0,0,0.0,6928002376982,0
612,0,0,0.0,6931802400061,0
613,0,0,0.0,6939977401609,0
614,0,0,0.0,6926706414207,0
615,0,0,0.0,6952998415530,0
616,0,0,0.0,6952998416506,0
617,0,0,0.0,6971095490301,0
618,0,0,0.0,6971095490493,0
619,0,0,0.0,6943334510125,0
620,0,0,0.0,6943334511252,0
621,0,0,0.0,6936882703118,0
622,0,0,0.0,6925029800025,0
623,0,0,0.0,6925029800070,0
624,0,0,0.0,6927320800513,0
625,0,0,0.0,6925029801428,0
626,0,0,0.0,6925029801442,0
627,0,0,0.0,6970209860450,0
628,0,0,0.0,6970209860740,0
629,0,0,0.0,6926858908807,0
630,0,0,0.0,6904555992756,0
631,0,0,0.0,6904555992763,0
632,0,0,0.0,6904555992787,0
633,0,0,0.0,6920771610090,0
634,0,0,0.0,6920771613749,0
636,0,0,0.0,8410376000108,0
637,21,0,21.0,4002652000717,21
638,34,0,34.0,4002652000748,34
639,0,0,0.0,4894251000843,0
640,0,0,0.0,9556555001074,0
641,0,0,0.0,7622400001352,0
642,0,0,0.0,4894375001566,0
643,0,0,0.0,4894375001573,0
644,0,0,0.0,8410069001597,0
645,0,0,0.0,4894375001603,0
646,0,0,0.0,4894375001610,0
647,1,0,1.0,9556121001859,1
648,0,0,0.0,7622400002052,0
649,0,0,0.0,4006529002156,0
650,0,0,0.0,4006529002170,0
651,8,0,8.0,8002650002177,8
652,0,0,0.0,9556555002187,0
653,0,0,0.0,5290074002221,0
654,6,0,6.0,7622200002290,6
655,0,0,0.0,9556437002632,0
656,0,0,0.0,9556437002649,0
657,0,0,0.0,4006529002651,0
658,0,0,0.0,9556437002656,0
659,0,0,0.0,9556437002984,0
660,0,0,0.0,4006529003061,0
661,20,0,20.0,9556121003884,20
662,0,0,0.0,9556437003974,0
663,9,0,9.0,9556121003976,9
664,20,0,20.0,9556854006008,20
665,3,0,3.0,9556854006039,3
666,28,0,28.0,7622400006753,28
667,5,0,5.0,4713507008337,5
668,0,0,0.0,4713507008344,0
669,0,0,0.0,4713507008351,0
670,0,0,0.0,9556121009220,0
671,9,0,9.0,8008620009320,9
672,4,0,4.0,8008620009337,4
673,0,0,0.0,8410376009392,0
674,9,0,9.0,9556121009688,9
675,0,0,0.0,7614500010013,0
676,111,0,111.0,7614500010310,111
677,0,0,0.0,5901228010350,0
678,0,0,0.0,5901228010527,0
679,36,0,36.0,7614500010617,36
680,0,0,0.0,5901228010756,0
681,6,0,6.0,4894375010995,6
682,15,0,15.0,4894375011008,15
683,0,0,0.0,9556437011344,0
684,0,0,0.0,9556437011368,0
685,1,0,1.0,4713507011528,1
686,1,0,1.0,4713507011535,1
687,0,0,0.0,4713507011856,0
688,0,0,0.0,4713507011863,0
689,0,0,0.0,4713507011894,0
690,16,0,16.0,5410291012753,16
691,31,0,31.0,5410291012760,31
692,0,0,0.0,8410376013191,0
693,8,0,8.0,7622400013935,8
694,0,0,0.0,4894375014641,0
695,0,0,0.0,8410376017595,0
696,3,0,3.0,4713507019128,3
697,7,0,7.0,4713507019135,7
698,0,0,0.0,9556121020072,0
699,0,0,0.0,9556121020096,0
700,0,0,0.0,9556121020171,0
701,0,0,0.0,9556121020188,0
702,1,0,1.0,4000417021007,1
703,4,0,4.0,4000417022004,4
704,2,0,2.0,9556121022496,2
705,10,0,10.0,4894375022530,10
706,8,0,8.0,4894375022547,8
707,8,0,8.0,4713507023538,8
708,0,0,0.0,4713507023545,0
709,20,0,20.0,9556121024025,20
710,0,0,0.0,9556121026463,0
711,0,0,0.0,9556121026784,0
712,4,0,4.0,9556121027149,4
713,4,0,4.0,9556121027156,4
714,6,0,6.0,9556121027163,6
715,21,0,21.0,4710199037010,21
716,13,0,13.0,8410376039375,13
717,0,0,0.0,8410376042504,0
718,0,0,0.0,8410376042887,0
719,0,0,0.0,8410376044430,0
720,0,0,0.0,8410376044768,0
721,5,0,5.0,8410376044775,5
722,0,0,0.0,8410376049893,0
723,0,0,0.0,8410376051933,0
724,0,0,0.0,8410376051940,0
725,10,0,10.0,8410376052893,10
726,0,0,0.0,8410376053418,0
727,0,0,0.0,6970434058370,0
728,3,0,3.0,7612100063835,3
729,6,0,6.0,8008620080244,6
730,0,0,0.0,8008620080251,0
731,9,0,9.0,4710199080566,9
732,17,0,17.0,4710199080597,17
733,11,0,11.0,4710199085509,11
734,2,0,2.0,4710199085707,2
735,18,0,18.0,4710199086506,18
736,9,0,9.0,4710199087701,9
737,1,0,1.0,029173092957,1
738,1,0,1.0,029173092964,1
739,0,0,0.0,029173092971,0
740,7,0,7.0,029173093145,7
741,2,0,2.0,029173093329,2
742,1,0,1.0,029173093336,1
743,1,0,1.0,029173093343,1
744,5,0,5.0,029173094241,5
745,0,0,0.0,5413216130037,0
746,0,0,0.0,5413216130044,0
747,0,0,0.0,76145759,0
748,20,0,20.0,8935024149669,20
749,0,0,0.0,5410081200445,0
750,0,0,0.0,5410081200551,0
751,2,0,2.0,6954003200612,2
752,0,0,0.0,5410081200933,0
753,0,0,0.0,5410081201008,0
754,13,0,13.0,6954003201107,13
755,0,2,-2.0,6954003201299,-2
756,13,0,13.0,6954003201305,13
757,9,0,9.0,6954003201312,9
758,29,0,29.0,5410081201848,29
759,3,0,3.0,5410081206201,3
760,0,0,0.0,8934760211654,0
761,1,0,1.0,9556023220921,1
762,0,0,0.0,9556023220938,0
763,3,0,3.0,9556023220945,3
764,2,0,2.0,9556023220952,2
765,10,0,10.0,9556023220969,10
766,0,0,0.0,9556023220976,0
767,0,0,0.0,9556023222215,0
768,0,0,0.0,9556023222222,0
769,0,0,0.0,9556023222239,0
770,0,0,0.0,9556023222246,0
771,0,0,0.0,9556023222291,0
772,0,0,0.0,9556023222529,0
773,0,0,0.0,4897106320011,0
774,2,0,2.0,9588552322296,2
775,7,0,7.0,9588552322302,7
776,12,0,12.0,9588552322494,12
777,10,0,10.0,8032755323723,10
778,11,0,11.0,8032755323730,11
779,5,0,5.0,8032755323761,5
780,1,0,1.0,8032755323778,1
781,0,0,0.0,9588552327550,0
782,0,0,0.0,9588552327567,0
783,0,0,0.0,9588552328298,0
784,0,0,0.0,9588552328304,0
785,0,0,0.0,9588552328311,0
786,0,0,0.0,9588552328328,0
787,32,0,32.0,8809420330641,32
788,0,0,0.0,8809420330658,0
789,9,0,9.0,8809420330696,9
790,15,0,15.0,8809420330740,15
791,25,0,25.0,4806531360028,25
792,0,0,0.0,4607134383588,0
793,0,0,0.0,4712847400276,0
794,0,0,0.0,4712847400283,0
795,52,0,52.0,8804007413540,52
796,0,0,0.0,8804007413557,0
797,0,1,-1.0,4713233433298,-1
798,0,0,0.0,4713233433304,0
799,7,0,7.0,4712832449037,7
800,7,0,7.0,4712832449983,7
801,0,0,0.0,4712832449990,0
802,11,0,11.0,9556023453480,11
803,0,0,0.0,8936144480915,0
804,0,0,0.0,8936144480939,0
805,0,0,0.0,8936144480953,0
806,0,0,0.0,8003477500013,0
807,16,0,16.0,7612100500033,16
808,0,0,0.0,8003477500037,0
809,0,0,0.0,8003477500044,0
810,0,0,0.0,8003477500501,0
811,0,0,0.0,6937043500669,0
812,0,0,0.0,6937043500683,0
813,5,0,5.0,9556023552138,5
814,0,0,0.0,4600495556011,0
815,7,0,7.0,9556023564599,7
816,2,0,2.0,4600648566720,2
817,15,0,15.0,4716076571455,15
818,8,0,8.0,4716076571462,8
819,4,0,4.0,4716076571479,4
820,7,0,7.0,4716076571486,7
821,6,0,6.0,4716076571493,6
822,10,0,10.0,4716076571509,10
823,0,0,0.0,4716076571691,0
824,0,0,0.0,4716076571707,0
825,0,0,0.0,4716076571714,0
826,0,0,0.0,4716076571738,0
827,1,0,1.0,4716076571745,1
828,0,0,0.0,4716076571752,0
829,5,0,5.0,4716076571769,5
830,0,0,0.0,4680025571882,0
831,0,0,0.0,4716076571998,0
832,0,0,0.0,4716076572001,0
833,0,0,0.0,4716076572155,0
834,19,0,19.0,4718287594209,19
835,9,0,9.0,4718287594247,9
836,0,0,0.0,4718287594254,0
837,2,0,2.0,4718287594308,2
838,7,0,7.0,4718287594520,7
839,0,0,0.0,4718287594551,0
840,10,0,10.0,4718287594568,10
841,0,0,0.0,4718287594599,0
842,48,0,48.0,8006222600013,48
843,39,0,39.0,8006222600037,39
844,0,0,0.0,8935211600713,0
845,0,0,0.0,4823054605368,0
846,0,0,0.0,4823054605375,0
847,0,0,0.0,4823054605399,0
848,20,0,20.0,4897044643081,20
849,1,0,1.0,4897044644293,1
850,4,0,4.0,4897044644392,4
851,17,0,17.0,4897044644613,17
852,0,1,-1.0,4897044644705,-1
853,0,0,0.0,4897059683645,0
854,0,0,0.0,4897059683737,0
855,0,0,0.0,4897059683744,0
856,0,0,0.0,4897059685519,0
857,0,0,0.0,4710887690077,0
858,0,0,0.0,4000417702005,0
859,14,0,14.0,4000417703002,14
860,6,0,6.0,9556023788735,6
861,0,0,0.0,6923006800006,0
862,0,0,0.0,6923006800181,0
863,0,0,0.0,6923006800198,0
864,0,0,0.0,8854761800339,0
865,0,0,0.0,8854761800346,0
866,0,0,0.0,8854761800353,0
867,0,0,0.0,6923006800464,0
868,0,0,0.0,8854761800537,0
869,0,0,0.0,6923006800648,0
870,7,0,7.0,6959629805395,7
871,0,0,0.0,6959629805401,0
872,0,0,0.0,6959629805418,0
873,3,0,3.0,6959629805463,3
874,0,0,0.0,6959629805470,0
875,1,0,1.0,6959629805487,1
876,10,0,10.0,6959629805524,10
877,16,0,16.0,6959629805531,16
878,8,0,8.0,6959629805548,8
879,0,0,0.0,7622400817410,0
880,0,0,0.0,4712883834257,0
881,2,0,2.0,4712883834264,2
882,0,0,0.0,4712883835582,0
883,0,0,0.0,4712883835599,0
884,0,0,0.0,4712883835605,0
885,0,0,0.0,4712883835612,0
886,0,0,0.0,4712883835629,0
887,0,0,0.0,4712883835636,0
888,0,0,0.0,4712883837203,0
889,0,0,0.0,4712883837210,0
890,0,0,0.0,4712883837227,0
891,0,0,0.0,4712883837272,0
892,0,0,0.0,4712883837289,0
893,0,0,0.0,4712883837296,0
894,61,0,61.0,4712883837876,61
895,0,0,0.0,4712883837883,0
896,0,0,0.0,4712883837913,0
897,0,0,0.0,4712883837920,0
898,0,0,0.0,4712883837937,0
899,0,0,0.0,4712883837944,0
900,0,0,0.0,4712883838514,0
901,0,0,0.0,4712883838521,0
902,0,0,0.0,4712883838538,0
903,8,0,8.0,4712883839818,8
904,9,0,9.0,4712883839825,9
905,9,0,9.0,4712883839832,9
906,2,0,2.0,4712883839849,2
907,0,0,0.0,5060591860310,0
908,0,0,0.0,5060591860860,0
909,0,0,0.0,5060591860938,0
910,3,0,3.0,9556023875985,3
