,amount,categoryName,cost,currPrice,productName,serialNum
1389,95.0,鸡蛋,16.0,19.5,正大15枚玉米黄营养蛋,6954113701504
1392,15.0,大米,76.0,93.0,初萃中粮一号五优稻4号五常稻花香米5kg,6972808388960
1393,20.0,大米,44.0,53.0,初萃中粮一号大米5kg,6972808387840
1395,9.0,零食类,22.0,27.0,悠采五红混合燕麦片360g,6972808382388
1396,13.0,零食类,47.0,57.5,枣花成熟蜜500g,6939656100663
1397,3.0,零食类,55.0,66.9,悠采每日冲调燕麦礼盒经典款900g,6972808380421
1398,1.0,零食类,47.0,57.5,洋槐成熟蜜500g,6939656100090
1399,11.0,零食类,19.5,25.5,悠采果蔬燕麦片360g,6972808382180
1400,19.0,零食类,19.2,24.5,中粮悠采无糖五黑杂粮饼干200g,6973044387755
1409,9.0,零食类,22.0,27.0,悠采五黑混合燕麦片360g,6972808382401
1410,20.0,零食类,19.2,24.5,中粮悠采无糖高纤奇亚籽饼干200g,6973044387731
1411,23.0,零食类,19.2,24.5,中粮悠采无糖高蛋白三色藜麦饼干200g,6973044387748
1413,4.0,面粉,54.0,66.0,初萃内蒙巴彦淖尔雪花粉5kg,6972808381022
1414,1.0,面粉,37.2,45.5,初萃多用途麦芯粉5kg,6972808381145
1416,11.0,食用油,24.0,29.9,初萃芝麻油400ml,6972808381992
1417,14.0,食用油,98.0,119.0,初萃低芥酸浓香菜籽油5L,6972808388922
1418,2.0,食用油,138.0,166.0,初萃健康食用油礼盒5.4L,6972808380827
1419,9.0,食用油,52.0,59.9,初萃浓香花生油1.8L,6972808381855
1420,22.0,食用油,89.0,109.0,初萃零反式脂肪酸葵花籽油5L,6972808389516
1421,5.0,食用油,156.0,189.0,初萃油茶籽油礼盒500ml*2,6972808380865
1424,18.0,大米,100.0,128.8,奇亚籽,6970866090580
1425,8.0,大米,125.0,158.8,有机三色黎麦,6970866090597
1426,14.0,大米,114.0,144.0,老哥俩有机稻花香米5kg,6947475903242
1427,9.0,大米,54.0,78.2,有机黑芝麻668g,6970866090177
1428,23.0,大米,68.0,82.0,中粮柬埔寨香米5kg,6944910358360
1429,9.0,大米,65.0,86.0,野森林五常大米5kg,6971947498264
1430,13.0,大米,85.0,112.0,野森林五常有机大米5kg,6971947498288
1431,38.0,大米,68.0,81.0,老哥五常稻花香米5kg,6947475902405
1432,10.0,大米,106.0,129.0,中粮泰国茉莉香米5kg,8853969008035
1433,108.0,大米,64.0,75.8,老哥俩米5kg,6947475900913
1434,18.0,大米,85.0,96.0,有机大米长粒香5kg,6937191310844
1436,24.0,副食类,11.0,13.8,陈克明荞麦挂面1kg.,6922507805022
1437,35.0,副食类,3.5,4.5,陈克明鸡蛋刀削面240g,6922507809754
1438,47.0,副食类,8.0,10.5,陈克明鸡蛋爽滑面800g,6922507821701
1447,16.0,副食类,6.0,7.5,陈克明蔬菜小面280g,6922507823903
1448,20.0,副食类,6.0,7.5,陈克明杂粮小面280g,6922507823910
1449,64.0,副食类,10.0,12.8,陈克明细圆面1kg,6922507804087
1450,69.0,副食类,8.0,10.5,陈克明鸡蛋风味面800g,6922507821695
1451,30.0,副食类,8.0,10.5,陈克明鸡蛋龙须面800g,6922507821688
1452,13.0,副食类,84.0,99.0,中粮福临门河套平原雪花小麦粉5kg,6944910337563
1453,12.0,副食类,5.5,6.9,陈克明高钙挂面280g,6922507804117
1454,90.0,副食类,10.0,12.8,陈克明玉带面1kg,6922507800621
1455,62.0,副食类,10.0,12.8,陈克明银丝挂面1kg,6922507800638
1457,26.0,面粉,37.0,45.0,福临门麦香粉5kg,6944910355765
1458,23.0,面粉,39.0,55.0,野森林河套平原多用途面粉5kg,6974919372371
1459,4.0,面粉,55.0,68.0,野森林河套平原雪花粉5kg,6974919372364
1460,11.0,面粉,13.0,16.9,福临门山西刀削面1kg,6944910352412
1462,5.0,乳制品类,55.0,65.0,伊利安慕希原味,6907992512761
1463,1.0,乳制品类,14.0,17.5,百吉福棒棒香草冰淇淋100g,6922477411599
1464,7.0,乳制品类,14.0,17.5,百吉福棒棒缤纷莓子味100g,6922477411575
1465,13.0,乳制品类,15.5,19.8,百吉福果心奶酪葡萄100g,6922477411407
1466,16.0,乳制品类,14.0,17.5,百吉福棒棒水果味100g,6922477411551
1467,3.0,乳制品类,15.5,19.8,百吉福果心奶酪草莓100g,6922477411087
1468,2.0,乳制品类,8.4,10.8,百吉福一杯芝士白桃70g,6922477410547
1469,12.0,乳制品类,8.4,10.8,百吉福一杯芝士草莓70g,6922477410530
1470,17.0,乳制品类,8.4,10.8,百吉福一杯芝士原味70g,6922477410523
1471,27.0,乳制品类,12.5,15.8,百吉福成长原味100g,6922477400777
1472,24.0,乳制品类,65.0,78.0,伊利金典有机脱脂奶250ml,6907992516691
1473,16.0,乳制品类,14.0,17.5,百吉福棒棒原味100g,6922477411544
1474,4.0,乳制品类,78.0,96.0,金典娟珊有机奶,6907992519241
1475,5.0,乳制品类,54.0,66.0,伊利安慕希菠萝酸奶205g*12,6907992518992
1476,6.0,乳制品类,72.0,88.0,金典蛋白有机纯牛奶,6907992518077
1485,23.0,乳制品类,53.0,65.0,伊利金典高钙低脂奶250ml*12,6907992513157
1486,7.0,乳制品类,72.0,88.0,安慕希高端橙+凤梨,6907992515533
1487,8.0,乳制品类,66.0,78.0,伊利安慕希芒果百香果,6907992514604
1488,12.0,乳制品类,56.0,68.0,伊利安慕希草莓燕麦,6907992514406
1489,23.0,乳制品类,66.0,78.0,伊利安慕希PET原味230ml*10,6907992514178
1490,33.0,乳制品类,57.0,68.0,伊利安慕希黄桃燕麦200ml*10,6907992513829
1491,67.0,乳制品类,70.0,88.0,新疆有机纯牛奶,6935739919337
1492,2.0,乳制品类,19.0,24.0,卡士双倍蛋白发酵乳奇亚籽128g*3,6924810812223
1493,64.0,乳制品类,39.0,49.0,认养一头牛常温纯奶200g*12,6970037310158
1494,77.0,乳制品类,55.0,68.0,A2酪蛋白纯奶梦幻盖250ml*10,6970037311148
1495,7.0,乳制品类,63.0,78.0,认养一头牛PET常温酸奶230g*10,6970037311247
1496,20.0,乳制品类,63.0,78.0,认养一头牛PET白桃燕麦酸奶230g*10,6970037311421
1497,19.0,乳制品类,56.0,67.5,认养一头牛有机纯牛奶250ml*10,6970037314354
1498,2.0,乳制品类,11.6,14.8,达芬奇优型草莓320g,6971550820643
1499,37.0,乳制品类,19.0,23.9,百吉福芝士片低脂166g,6922477400685
1500,-1.0,乳制品类,31.0,41.0,卡士餐后一小时双歧杆菌发酵乳750g,6924810810014
1501,2.0,乳制品类,15.8,19.8,新希望巴氏原味浓缩酸奶,6928494805717
1502,52.0,乳制品类,11.5,13.9,百吉福芝士片100g,6922477400227
1503,14.0,乳制品类,12.5,15.8,百吉福成长草莓100g,6922477400333
1504,19.0,乳制品类,12.5,15.8,百吉福成长蓝莓100g,6922477400524
1505,-3.0,乳制品类,19.0,24.0,卡士双倍蛋白发酵乳原味128g*3,6924810812216
1507,48.0,食用油,99.0,119.0,福临门小榨菜籽油5L,6941499119399
1508,9.0,食用油,118.0,152.0,品利初榨橄榄油礼盒,8411342000177
1509,16.0,食用油,66.0,79.9,龙大原浆压榨花生油2L,6939743610686
1510,1.0,食用油,166.0,198.0,中粮橄榄油礼盒,6941499115070
1511,3.0,食用油,149.0,178.0,中粮福临门亚麻籽油750ml,6941499122382
1512,4.0,食用油,112.0,139.0,龙大原香小榨菜籽油5L,6943844176118
1513,10.0,食用油,88.0,110.0,龙大低芥酸特香菜籽油5L,6943844176132
