,amount,categoryName,currCost,productName,salePrice,serialNum,unit
3243,8.00,乳制品酸奶,30.50,简爱百香果1.08kg,38.00,6970618570056,盒
3244,1.00,乳制品酸奶,7.50,简爱0添加糖135g,9.50,6970618570070,盒
3245,25.00,乳制品酸奶,7.50,简爱原味230g,9.50,6970618570162,盒
3246,25.00,乳制品酸奶,7.50,简爱百香果230g,9.50,6970618570179,盒
3249,3.00,乳制品酸奶,9.30,简爱滑滑原味100g*3,10.80,6970618570384,盒
3250,6.00,乳制品酸奶,22.00,简爱6.0g蛋白100g*3,30.00,6970618570414,盒
3251,24.00,乳制品酸奶,7.50,简爱2%吸吸酸奶100g,9.50,6970618570582,盒
3252,34.00,乳制品酸奶,7.50,简爱果蔬4%吸吸酸奶100g,9.50,6970618570599,盒
3256,11.00,乳制品酸奶,7.50,格格啵啵珠芒果+椰果150g,9.50,6932365575104,盒
3257,4.00,乳制品酸奶,7.50,格格啵啵珠草莓+树莓150g,9.50,6932365575111,盒
3258,15.00,乳制品酸奶,5.50,来思尔裸酸奶原味236g,6.50,6927797622304,盒
3261,13.00,乳制品酸奶,4.00,来思尔原味小酸奶180g,5.50,6927797623370,盒
3262,6.00,乳制品酸奶,4.00,来思尔焦糖小酸奶180g,5.50,6927797623530,盒
3271,15.00,乳制品酸奶,7.80,草莓流心芝士单杯,9.50,6973230890342,盒
3273,12.00,乳制品酸奶,15.50,小果泥酸奶草莓樱桃味,19.00,6973230891448,盒
3275,15.00,乳制品酸奶,15.50,小果泥酸奶香蕉牛油果味,19.00,6973230891547,盒
3284,7.00,乳制品纯奶,16.50,华山鲜牛奶950ml,19.50,6970339116557,盒
3286,4.00,乳制品纯奶,42.00,华山牧有机纯牛奶225ml*10,55.00,6970339117486,提
3287,70.00,乳制品纯奶,50.00,特仑苏纯牛奶,59.00,6923644266318,提
3288,24.00,乳制品纯奶,58.00,蒙牛特仑苏梦幻盖牛奶提装,68.00,6923644297251,提
3290,13.00,乳制品纯奶,55.00,蒙牛特仑苏有机纯奶提装,68.00,6923644299804,提
3450,65.00,食用油,93.50,长安花高原小粒菜籽油5L,109.50,6933664901038,桶
3452,17.00,大米,62.00,十月稻田生态稻香米5kg,79.90,6953721703580,袋
3481,8.00,副食,23.00,农心辣白菜辛拉面5连包,28.80,6920238012115,袋
3483,10.00,副食,23.00,农心辛拉面香菇牛肉5连包,28.80,6920238066019,袋
3484,9.00,副食,9.80,韩国苑岛干裙带菜100g,11.90,6954665300330,袋
3486,4.00,副食,17.00,益生菌鸡蛋10枚,20.00,6972399750009,盒
3487,1.00,副食,11.00,韩国辣白菜400g,14.00,6972399750016,瓶
3493,1.00,副食,38.00,三炫参鸡汤1kg,48.00,6951047862059,袋
4818,"19,713.00",杂品类（购物袋）,0.28,塑料袋,0.50,1,条
4819,"39,978.00",杂品类（购物袋）,0.44,无纺布购物袋,0.50,3,条
4835,15.00,饮料,4.30,脉动青柠味600ml,5.20,6902538004045,瓶
4836,27.00,饮料,4.30,脉动雪柚橘子600ml,5.20,6902538004052,瓶
4837,1.00,饮料,7.00,乐可原味椰子饮料290ml,9.90,8855044004628,瓶
4838,23.00,饮料,4.30,脉动水蜜桃600ml,5.20,6902538005141,瓶
4839,43.00,饮料,7.00,乐可芒果椰子饮料290ml,9.90,8855044006684,瓶
4843,44.00,饮料,4.30,脉动0糖香水柠檬600ml,5.20,6902538008425,瓶
4844,197.00,饮料,5.00,雀巢咖啡拿铁268ml,6.50,6917878030623,瓶
4845,480.00,饮料,5.00,雀巢咖啡摩卡268ml,6.50,6917878036847,瓶
4846,93.00,饮料,5.00,雀巢咖啡榛果268ml,6.50,6917878054766,瓶
4847,74.00,饮料,5.00,雀巢咖啡焦糖268ml,6.50,6917878054780,瓶
4848,101.00,饮料,4.80,日本达亦多大麦茶600ml,5.90,4904910060320,瓶
4849,49.00,饮料,4.80,日本达亦多红茶无糖600ml,5.90,4904910060344,瓶
4855,235.00,饮料,13.50,果子熟了炖梨汁1L,16.80,6973497200045,瓶
4856,275.00,饮料,13.50,果子熟了红枣炖山楂1L,16.80,6973497200052,瓶
4857,208.00,饮料,4.60,果子熟了茶憨憨冰桃茶500ml,6.00,6973497200199,瓶
4858,144.00,饮料,4.60,果子熟了茶憨憨葡萄茶500ml,6.00,6973497200205,瓶
4859,17.00,饮料,4.60,果子熟了茶憨憨凤梨茶500ml,6.00,6973497200212,瓶
4860,22.00,饮料,5.00,果子熟了柠檬茶香橙500ml,6.50,6973497200298,瓶
4862,162.00,饮料,5.00,果子熟了柠檬茶草莓500ml,6.50,6973497200311,瓶
4863,96.00,饮料,5.00,果子熟了柠檬茶凤梨500ml,6.50,6973497200328,瓶
4864,15.00,饮料,5.80,可口可乐纯粹美式300ml,7.00,6956416206328,瓶
4866,240.00,饮料,5.80,可口可乐金妃焦糖拿铁300ml,7.00,6956416206991,瓶
4868,555.00,饮料,7.30,可口可乐白桃乌龙乳茶400ml,8.80,6956416208124,瓶
4869,510.00,饮料,7.30,可口可乐葡萄茉莉乳茶400ml,8.80,6956416208148,瓶
4871,6.00,饮料,12.80,汇源橙汁1L,14.90,6923555210455,盒
4872,29.00,饮料,12.80,汇源苹果汁1L,14.90,6923555210462,盒
4873,19.00,饮料,12.80,汇源葡萄汁1L,14.90,6923555210479,盒
4874,42.00,饮料,12.80,汇源桃汁1L,14.90,6923555212749,盒
4875,68.00,饮料,4.80,谷物玉米汁330ml,5.80,6974878230101,瓶
4876,-12.00,饮料,4.80,可漾红豆薏仁水500ml,5.90,6972863230105,瓶
4877,59.00,饮料,4.70,可漾红豆水500ml,5.50,6972863230136,瓶
4878,1.00,饮料,4.70,可漾绿豆水500ml,5.70,6972863230259,瓶
4879,39.00,饮料,7.20,汉口二厂樱花蜜桃275ml,8.80,6971501250048,瓶
4883,13.00,饮料,7.20,汉口二厂凤梨275ml,8.80,6971501250505,瓶
4885,-1.00,饮料,7.20,二厂汽水荔枝275ml,8.80,6971501251649,瓶
4887,36.00,饮料,10.50,山楂树下果汁1.25L,13.50,6935498309028,瓶
4888,-10.00,饮料,14.80,山楂树下无糖1.25L,18.50,6935498309561,瓶
4889,123.00,饮料,6.50,奈雪蜜桃乌龙茶500ml,7.90,6971196385070,瓶
4890,3.00,饮料,6.50,奈雪青提乌龙500ml,7.90,6971196385162,瓶
4891,157.00,饮料,6.50,奈雪荔枝红茶500ml,7.90,6971196385179,瓶
4892,5.00,饮料,5.80,可口可乐美式低糖300ml,7.00,6954767401812,瓶
4893,82.00,饮料,5.80,可口可乐浓醇摩卡300ml .,7.00,6954767401874,瓶
4895,50.00,饮料,2.10,可口可乐330ml,2.50,6954767410388,瓶
4897,3.00,饮料,4.00,无糖碳酸可乐330ml,4.80,6954767422688,瓶
4899,354.00,饮料,2.10,雪碧330ml,2.50,6954767430386,瓶
4901,9.00,饮料,5.00,华洋1982果汁汽水桔子358ml,6.00,6973782440101,瓶
4902,5.00,饮料,5.00,华洋1982果汁汽水荔枝358ml,6.00,6973782440125,瓶
4904,19.00,饮料,5.00,华洋1982果汁汽水白桃358ml,6.00,6973782440347,瓶
4916,27.00,饮料,4.10,农夫水溶柠檬445ml,4.90,6921168500956,瓶
4917,26.00,饮料,4.10,农夫水溶西柚445ml,4.90,6921168500970,瓶
4919,63.00,饮料,1.30,农夫山泉550ml,1.70,6921168509256,瓶
4920,122.00,饮料,1.20,农夫山泉380ml,1.60,6921168511280,瓶
4921,63.00,饮料,4.00,东方树叶绿茶480ml,4.80,6921168558018,瓶
4922,"1,894.00",饮料,4.00,东方树叶红茶480ml,4.80,6921168558025,瓶
4923,59.00,饮料,4.00,东方树叶乌龙茶480ml,4.80,6921168558032,瓶
4924,46.00,饮料,4.00,东方树叶茉莉480ml,4.80,6921168558049,瓶
4925,26.00,饮料,7.50,农夫山泉4L水,8.80,6921168559176,瓶
4928,19.00,饮料,3.50,银鹭黑米粥280g,4.20,6926892566087,瓶
4929,1.00,饮料,3.50,银鹭薏仁红豆粥280g,4.20,6926892567084,瓶
4931,-71.00,饮料,2.20,冰锋330ml,2.40,6903004568511,瓶
4932,127.00,饮料,3.30,冰峰酸梅汤310ml,4.20,6903004568658,罐
4933,133.00,饮料,3.70,阿华田麦芽乳可可特浓250ml,4.50,6906791583613,瓶
4934,69.00,饮料,3.70,阿华田麦芽乳麦香椰汁250ml,4.50,6906791584191,瓶
4935,4.00,饮料,3.00,农夫山泉535ml,3.80,6921168593002,瓶
4936,-18.00,饮料,3.80,茶π西柚茉莉500ml,4.60,6921168593552,瓶
4938,-15.00,饮料,3.80,茶π柚子绿茶500ml,4.60,6921168593576,瓶
4941,10.00,饮料,6.60,农夫NFC橙汁300ml,7.20,6921168593804,瓶
4944,120.00,饮料,8.00,农夫山泉炭仌拿铁270ml,9.90,6921168594733,瓶
4946,165.00,饮料,3.00,农夫白桃苏打水410ml,3.69,6921168594993,瓶
4947,137.00,饮料,3.00,农夫柠檬苏打水410ml,3.69,6921168595006,瓶
4948,99.00,饮料,6.60,农夫NFC番石榴300ml,7.20,6921168595099,瓶
4949,36.00,饮料,2.30,农夫茶π柠檬红茶250ml,2.80,6921168595143,瓶
4950,-4.00,饮料,2.30,农夫茶π蜜桃乌龙茶250ml,2.80,6921168595167,瓶
4951,107.00,饮料,4.20,东方树叶普洱500ml,5.00,6921168596348,瓶
4954,104.00,饮料,6.80,农夫打奶茶乌龙300ml,8.50,6921168597116,瓶
4955,331.00,饮料,6.80,农夫打奶茶红茶300ml,8.50,6921168597123,瓶
4959,120.00,饮料,2.30,农夫汽茶黄皮茉莉250ml,2.80,6921168598038,瓶
4960,55.00,饮料,8.00,每日橄清玻璃瓶330ml,10.80,6974106600027,瓶
4961,42.00,饮料,7.00,乐可哈密瓜饮料290ml,9.90,8859546600098,瓶
4962,37.00,饮料,13.40,清谷芒果汁330ml,16.00,6936700600247,瓶
4963,94.00,饮料,13.40,清谷橙汁330ml,16.00,6936700600353,瓶
4964,115.00,饮料,13.40,清谷猕猴桃汁330ml,16.00,6936700600391,瓶
4965,74.00,饮料,13.40,清谷草莓汁330ml,16.00,6936700600599,瓶
4966,1.00,饮料,5.00,每日橄清PVC瓶245ml,7.40,6974106601680,瓶
4967,"1,584.00",饮料,6.00,三得利高浓度无糖乌龙茶350ml,7.50,6972549660035,瓶
4968,-1.00,饮料,3.40,三得利无糖乌龙茶500ml.,4.00,6972549660097,瓶
4969,-26.00,饮料,3.40,三得利低糖乌龙茶500ml.,4.00,6972549660134,瓶
4976,136.00,饮料,4.20,三得利茉莉清香微甜500ml,5.00,6972549660677,瓶
4977,149.00,饮料,4.20,三得利茉莉无糖原味500ml,5.00,6972549660905,瓶
4978,278.00,饮料,4.20,三得利橘皮乌龙茶无糖,5.00,6972549660929,瓶
4979,225.00,饮料,4.10,三得利橘意乌龙茶500ml,4.80,6972549661254,瓶
4980,99.00,饮料,5.60,黄大玉米须无糖茶500ml,6.90,6972537681233,瓶
4981,1.00,饮料,5.60,黄大九朵茉莉无糖黄芽茶500ml,6.90,6972537684784,瓶
4984,109.00,饮料,2.30,名仁苏打水375ml,3.00,6938309700526,瓶
4985,83.00,饮料,2.30,名仁苏打水6个柠檬375ml,3.00,6938309700533,瓶
4987,840.00,饮料,2.30,名仁玫瑰苏打375ml,3.00,6938309713403,瓶
4988,15.00,饮料,6.50,喜茶地中海桃金凤果汁茶450ml,7.90,6974348720002,瓶
4989,13.00,饮料,6.50,喜茶伊比西柚绿研果汁茶450ml,7.90,6974348720019,瓶
4991,44.00,饮料,6.50,喜茶双莓嫣红果汁茶450ml,7.90,6974348720132,瓶
4992,16.00,饮料,6.50,喜茶杨梅绿妍果汁茶450ml,7.90,6974348720392,瓶
4994,208.00,饮料,5.20,元気纤茶桑椹五黑茶500ml,6.30,6975176780510,瓶
4995,360.00,饮料,4.60,元気森林燃茶500ml,5.70,6975176782460,瓶
5000,55.00,饮料,3.50,大瑶橙汁500ml,4.50,6974800840286,瓶
5001,49.00,饮料,3.50,大瑶荔枝味500ml,4.50,6974800840330,瓶
5002,-2.00,饮料,12.30,椰树牌椰汁1L,14.90,6901347880390,盒
5003,16.00,饮料,12.30,椰树牌椰汁1升,14.90,6901347884343,盒
5004,1.00,饮料,2.50,康师傅红茶550ml,3.00,6944839905010,瓶
5005,7.00,饮料,2.50,康师傅绿茶550ml,3.00,6944839905164,瓶
5006,13.00,饮料,4.60,元気燃醇香乌龙茶500ml,5.70,6970399920118,瓶
5007,675.00,饮料,4.60,元気燃桃香乌龙茶500ml,5.70,6970399920132,瓶
5008,214.00,饮料,4.20,元気气泡水桃480ml,5.00,6970399920415,瓶
5009,266.00,饮料,4.20,元気气泡水橘480ml,5.00,6970399920439,瓶
5010,271.00,饮料,5.20,元気纤茶玉米须茶500ml,6.30,6970399921092,瓶
5019,1.00,饮料,5.00,电解质水西柚500ml,6.50,6970399922341,瓶
5020,208.00,饮料,5.00,电解质水荔枝海盐500ml,6.50,6970399922365,瓶
5021,81.00,饮料,5.00,电解质水青柠500ml,6.50,6970399922518,瓶
5022,144.00,饮料,4.20,元気森林夏黑葡萄480ml,5.00,6970399923096,瓶
5024,83.00,饮料,5.00,外星人电解质水白桃500ml,6.30,6970399927247,瓶
5025,31.00,饮料,2.10,百事可乐,2.50,6936571950052,罐
5026,300.00,饮料,3.90,康师傅蜂蜜柚子1L,4.70,6944839956852,瓶
5027,83.00,饮料,8.00,望山楂300ml,9.90,6971836970055,瓶
5028,211.00,饮料,8.00,望杏福300ml,9.90,6971836970086,瓶
5029,93.00,饮料,8.00,望桃花300ml,9.90,6971836970123,瓶
5030,266.00,饮料,8.00,白葡萄茉莉电解制水500ml,9.70,6974197980084,瓶
5032,312.00,饮料,3.90,康师傅茉莉蜜茶1L,4.70,6944839991983,瓶
5033,227.00,饮料,3.90,康师傅茉莉清茶1L,4.70,6944839992065,瓶
5034,1.00,饮料,2.50,康师傅茉莉蜜茶550ml,3.00,6944839993796,瓶
5036,89.00,副食,4.50,海福盛家常海鲜粥38g,5.90,6941541002068,盒
5037,53.00,副食,4.50,海福盛精炖牛肉粥38g,5.90,6941541002099,盒
5038,87.00,副食,4.50,海福盛排骨菌菇粥38g,5.90,6941541002129,盒
5043,37.00,副食,5.70,海福盛滕椒牛肉面70g,7.50,6941541002655,盒
5044,75.00,副食,4.50,海福盛皮蛋瘦肉粥37g,5.90,6941541005175,盒
5045,15.00,副食,5.70,海福盛牛肉面64g,7.50,6941541005236,盒
5046,14.00,副食,5.70,海福盛番茄鸡蛋面70g,7.50,6941541006349,盒
5047,52.00,副食,28.00,五芳斋绿豆糕伴手礼桂花,32.80,6941044008031,盒
5048,150.00,副食,12.00,五芳斋蔓越莓绿豆糕,14.00,6941044012649,盒
5051,-6.00,副食,7.00,雾岭山瓶装山楂片220g,10.00,6947954100780,罐
5052,-1.00,副食,7.00,雾岭山瓶装山楂条170g,10.00,6947954100797,瓶
5053,1.00,副食,10.00,海底捞酸辣牛肚粉136g,12.70,6971284201206,盒
5055,1.00,副食,10.00,海底捞番茄牛肉粉119g,12.70,6971284201244,盒
5060,6.00,副食,16.00,到饭点黑椒牛肉271g,20.80,6971885311816,盒
5061,19.00,副食,16.00,到饭点卤肉饭271g,20.80,6971885311830,盒
5062,13.00,副食,16.00,到饭点梅菜烧肉271g,20.80,6971885311892,盒
5063,45.00,副食,4.60,阿宽红油面皮酸辣105g,6.00,6926410320214,盒
5064,70.00,副食,4.60,阿宽酸辣粉130g,6.00,6926410321501,盒
5065,36.00,副食,4.60,阿宽重庆小面麻辣105g,6.00,6926410330954,盒
5066,22.00,副食,4.60,阿宽红油面皮麻辣105g,6.00,6926410337090,盒
5067,58.00,副食,4.60,阿宽红油面皮麻酱105g,6.00,6926410337250,盒
5069,225.00,副食,18.80,五芳斋真空栗子鲜肉粽,22.90,6907619663432,盒
5070,138.00,副食,15.00,五芳斋真空豆沙粽,18.90,6907619667669,盒
5073,117.00,副食,8.50,炉诱花椒锅巴220g,12.50,6972779770016,袋
5074,1.00,副食,8.50,炉诱黑芝麻锅巴220g,12.50,6972779770023,袋
5173,9.00,调料,9.00,李锦记薄盐生抽500ml,11.50,6922824000643,瓶
5175,4.00,调料,9.00,李锦记特级味极鲜500ml,11.50,6922824001329,瓶
5176,8.00,调料,7.80,李锦记凉拌汁207ml,9.90,4893888001360,瓶
5177,14.00,调料,2.20,王致和干黄酱180g,2.80,6907592001429,袋
5178,5.00,调料,6.00,李锦记金标生抽500ml,7.90,4893888001575,瓶
5181,38.00,调料,11.00,王守义十三香花椒55g,16.50,6906303002434,瓶
5182,-1.00,调料,6.50,王守义八角55g,8.50,6906303002441,袋
5184,37.00,调料,3.00,王守义炖肉24g,4.00,6906303004469,袋
5185,126.00,调料,3.80,王守义花椒粉20g,5.50,6906303004476,袋
5188,69.00,调料,4.50,王守义白胡椒粉25g,5.50,6906303004612,包
5189,89.00,调料,3.00,王守义卤料24g,4.00,6906303004643,袋
5193,1.00,调料,3.20,乌江脆口榨菜120g,4.10,6901754040936,袋
5196,7.00,调料,7.00,李锦记精选生抽500ml,9.90,6922824055018,瓶
5197,7.00,调料,6.00,李锦记锦珍生抽500ml,7.60,6922824055063,瓶
5200,13.00,调料,6.50,桥头大盘鸡调料150g,8.80,6936072100154,袋
5202,7.00,调料,14.00,小龙坎番茄火锅料250g,19.00,6971013100237,袋
5204,20.00,调料,5.80,桥头粉蒸肉料香辣220g,7.00,6936072100468,袋
5206,12.00,调料,24.00,桥头老火锅500g,34.90,6936072100871,袋
5208,21.00,调料,8.50,太太乐鸡精200g,9.50,6922130101485,袋
5209,4.00,调料,5.80,恒顺镇江香醋500ML,8.50,6902007115180,瓶
5210,11.00,调料,13.00,太太乐鲜鸡汁238g,16.50,6922130118483,瓶
5212,5.00,调料,14.00,小龙坎牛油火锅料198g,19.00,6970695160089,袋
5213,13.00,调料,4.70,麻辣川师小米辣200g,5.90,6924116170010,瓶
5214,7.00,调料,4.70,麻辣川师剁椒青200g,5.90,6924116170089,瓶
5215,2.00,调料,4.70,麻辣川师剁辣椒200g,5.90,6924116188879,瓶
5220,27.00,调料,8.90,甘竹牌香辣豆豉鱼184g,13.00,6902534238338,盒
5221,23.00,调料,9.00,甘竹牌豆豉鱼184g,13.00,6902534238499,盒
5224,74.00,调料,1.50,滋品源碱面150g,1.80,6942046300017,袋
5225,11.00,调料,1.40,滋品源小苏打200g,1.80,6942046300055,袋
5226,1.00,调料,3.20,川南袋装干豆豉200g,4.00,6915993301895,袋
5227,26.00,调料,1.00,川南麻辣萝卜丝53g,1.20,6915993302229,袋
5228,4.00,调料,1.00,川南学生榨菜53g,1.20,6915993303028,袋
5233,3.00,调料,8.50,李锦记财神蚝油255g,10.50,6918678310014,瓶
5235,28.00,调料,9.00,丘比沙拉酱(香甜）200g,12.00,6910160312377,瓶
5238,9.00,调料,12.50,小肥羊辣火锅235g,14.90,6935953399991,袋
5239,28.00,调料,4.50,海底捞火锅蘸料原味120g,6.50,6955381400601,盒
5240,34.00,调料,4.50,海底捞火锅蘸料香辣120g,6.50,6955381400700,盒
5243,10.00,调料,10.00,李锦记蒸鱼豉油410ml,12.50,6918678423035,瓶
5247,13.00,调料,4.50,北美林红豆馅400g,5.70,6935616500016,袋
5248,2.00,调料,18.00,冠生园蜂蜜500g,21.80,6930305500049,瓶
5249,16.00,调料,2.20,天香杂酱面酱180g,2.80,6944296500049,袋
5250,53.00,调料,3.50,好人家麻婆豆腐80g,4.70,6920143500509,袋
5252,19.00,调料,8.50,百梦多咖喱原味100g,11.80,6936749501109,盒
5253,19.00,调料,8.50,好时百梦多咖喱（微辣）,11.80,6936749501116,盒
5254,24.00,调料,5.30,家乐浓汤宝猪骨64g,6.30,6922848608870,盒
5255,31.00,调料,5.30,家乐浓汤宝老母鸡64g,6.30,6922848608894,盒
5256,4.00,调料,8.50,蜀兴郫县豆瓣酱1kg,10.80,6939044610002,袋
5258,2.00,调料,12.70,海底捞清油麻辣火锅底料220g,15.90,6942032700029,袋
5260,8.00,调料,11.50,海底捞番茄底料200g,13.00,6942032700050,袋
5262,16.00,调料,11.50,海底捞三鲜火锅底料200g,13.00,6942032700067,袋
5263,24.00,调料,12.70,海底捞麻辣香锅220g,15.90,6942032700098,袋
5264,15.00,调料,8.50,老干妈红油豆腐乳260g,11.00,6921804700184,瓶
5266,7.00,调料,8.50,老干妈豆豉油辣椒280g,10.50,6921804700757,瓶
5273,13.00,调料,11.00,象国芝麻沙拉汁260g,15.20,6972011730051,袋
5281,13.00,调料,4.00,家家餐红薯淀粉200g,5.90,6970470758319,袋
5285,36.00,调料,10.80,红九九400g,14.00,6933453800078,袋
5287,18.00,调料,1.30,营口大酱150g,1.50,6920633801048,袋
5288,6.00,调料,6.80,老才臣饺子醋500ml,9.50,6930628801304,瓶
5289,15.00,调料,5.80,欣和葱伴侣豆瓣酱300g,7.80,6921204802204,盒
5291,1.00,调料,5.50,淘大黄豆酱油550ml,6.80,6972559820108,瓶
5292,5.00,调料,4.50,瓜渚湖黄酒500ml,5.90,6920319827799,瓶
5294,38.00,调料,2.80,王守义十三香45g,3.90,6906303888885,盒
5295,42.00,调料,3.00,王守义饺子馅料45g,3.90,6906303888908,袋
5296,10.00,调料,6.50,喜神醪糟500g,8.50,6928454900087,瓶
5297,9.00,调料,9.00,好运多夹馍酱辣280g,11.60,6947769900766,瓶
5298,12.00,调料,8.00,紫林金牌老陈醋5年500ml,10.90,6922165900770,瓶
5299,9.00,调料,6.50,紫林金牌陈醋3年500ml,9.50,6922165900787,瓶
5301,7.00,调料,8.80,好运多香菇牛肉酱218g,10.80,6947769901008,瓶
5302,3.00,调料,11.20,六必居纯芝麻酱300g,13.50,6909689901483,瓶
5305,133.00,调料,1.50,安琪酵母15g,1.90,6917790975323,袋
5306,36.00,干货,16.28,打谷塬虫草花60g,22.00,6970373120350,袋
5307,39.00,干货,23.68,打谷塬薄皮核桃500g,32.00,6970373120695,袋
5308,27.00,干货,13.32,打谷塬赤小豆500g,18.00,6970373125041,袋
5309,32.00,干货,17.68,打谷塬菌汤包70g,26.00,6970373127564,袋
5332,30.00,鸡蛋,19.00,秦巴山五香变蛋6枚,23.80,6957335207168,盒
5335,33.00,鸡蛋,22.30,秦巴山包泥松花蛋9枚,25.80,6957335216016,盒
5336,3.00,鸡蛋,23.00,秦巴山土光头松花蛋9枚,26.80,6957335216023,盒
5337,4.00,鸡蛋,11.80,牧童红心咸鸭蛋6枚,14.30,6931303688579,盒
5338,7.00,鸡蛋,29.50,秦巴山土鸡蛋20枚,35.90,6943036808032,盒
5339,36.00,鸡蛋,12.10,秦巴山鹌鹑蛋24枚,14.80,6943036809015,盒
5341,8.00,鸡蛋,67.00,秦巴山土鸡蛋36枚,79.00,6943036812046,盒
5343,101.00,乳制品,8.00,咖啡大师燕麦奶250ml,9.90,6974613130055,盒
5344,10.00,乳制品,8.00,原味醇香燕麦奶250ml.,9.90,6974613130062,盒
5345,1.00,乳制品,8.00,原味低脂燕麦奶250ml,9.90,6974613130079,盒
5346,53.00,乳制品,8.00,巧克力味燕麦奶250ml,9.90,6974613130086,盒
5347,41.00,乳制品,24.50,咖啡大师燕麦奶1升,28.50,6974613130109,盒
5348,18.00,乳制品,46.00,原味醇香燕麦奶6连包,55.00,6974613130314,袋
5349,4.00,乳制品,46.00,低脂醇香燕麦奶6连包,55.00,6974613130345,袋
5350,-3.00,乳制品,46.00,巧克力燕麦奶6连包,55.00,6974613130376,袋
5351,12.00,乳制品,46.00,咖啡大师燕麦奶6连包,55.00,6974613130383,袋
5353,57.00,乳制品,53.00,蒙牛特仑苏低脂250ml*12,68.00,6923644232658,提
5356,21.00,乳制品,65.00,纯甄PET原味酸奶,78.00,6923644284947,提
5357,49.00,乳制品,65.00,特仑苏有机奶,78.00,6923644295844,提
5366,4.00,乳制品,7.30,银桥益生菌酸奶436g,8.20,6904007605050,盒
5368,3.00,乳制品,33.50,银桥康美包纯奶,38.00,6904007606569,提
5369,16.00,乳制品,38.00,银桥原点牧场纯奶,44.70,6904007606606,提
5372,4.00,乳制品,15.00,银桥4连杯百香果酸奶,18.00,6904007607870,盒
5373,1.00,乳制品,8.90,银桥牧场纯牛奶180g,11.10,6904007607900,袋
5374,1.00,乳制品,10.20,银桥裸酸奶160g,12.50,6904007607917,袋
5375,1.00,乳制品,10.20,银桥炭烧酸奶160g,12.50,6904007607924,袋
5378,1.00,乳制品,6.50,银桥轻实风味酸牛奶135g,7.90,6904007608563,杯
5385,7.00,零食,12.50,康师傅5连包红烧,13.80,6921774200639,袋
5389,1.00,零食,14.50,星巴克星冰乐咖啡281ml,17.60,6970870270015,瓶
5391,3.00,零食,14.50,星巴克星冰乐香草281ml,17.60,6970870270152,瓶
5392,6.00,零食,14.50,星巴克星冰乐焦糖281ml,17.60,6970870270213,瓶
5393,96.00,零食,11.90,星巴克黑咖啡270ml,14.90,6970870270534,瓶
5395,5.00,零食,8.00,星巴克经典浓郁228ml,9.90,6970870270657,瓶
5396,23.00,零食,8.00,星巴克经典美式228ml,9.90,6970870270664,瓶
5397,13.00,零食,8.00,星巴克焦香玛奇朵228ml,9.90,6970870270671,瓶
5398,49.00,零食,9.50,星巴克拿铁咖啡270ml,11.50,6970870270947,瓶
5399,7.00,零食,9.50,星巴克芝士奶香拿铁270ml,11.50,6970870270961,瓶
5400,19.00,零食,12.50,康师傅5连包香辣牛肉,13.80,6921774271547,袋
5401,67.00,零食,12.50,康师傅5连包香菇炖鸡,13.80,6921774271622,袋
5402,17.00,零食,12.50,康师傅5连包麻辣牛肉,13.80,6921774286305,袋
5403,32.00,零食,8.50,华丰三鲜5连包,9.30,6901715291247,袋
5404,41.00,零食,12.20,华丰油泼辣子5连包,14.00,6901715292527,袋
5405,3.00,零食,3.70,华丰油泼辣子碗装,4.30,6901715292541,盒
5406,23.00,零食,15.80,思朗纤麸黑芝麻饼570g,19.50,6923250611267,袋
5407,19.00,零食,15.80,思郎无糖消化饼570g,19.50,6923250611281,袋
5408,17.00,零食,14.00,康师傅苏打夹心奶油三联375g,16.30,6919892634108,袋
5409,30.00,零食,14.00,康师傅苏打三联香草375g,16.30,6919892634306,袋
5410,11.00,零食,14.00,康师傅果香蓝莓三联375g,16.30,6919892634603,袋
5413,3.00,零食,13.50,康师傅妙芙巧克力蛋糕192g,16.00,6920731700205,盒
